date,category,description,amount,merchanttype,location,timeofday,paymentmethod,month,day_of_week
2026-03-21,Healthcare,Doctor visit,3334.57,Offline,Delhi,Morning,UPI,3,Saturday
2026-03-21,Travel,Train ticket,3892.39,Online,Mumbai,Night,UPI,3,Saturday
2026-03-21,Healthcare,Pharmacy,1969.94,Online,Ahmedabad,Morning,Cash,3,Saturday
2026-03-21,Healthcare,Dental checkup,2479.61,Subscription,Delhi,Morning,UPI,3,Saturday
2026-03-21,Food,Food delivery,332.34,Offline,Ahmedabad,Afternoon,UPI,3,Saturday
2026-03-22,Food,Street food,512.48,Services,Delhi,Afternoon,UPI,3,Sunday
2026-03-22,Shopping,Electronics,1285.39,Offline,Pune,Afternoon,UPI,3,Sunday
2026-03-22,Bills,Electricity bill,1401.6,Subscription,Mumbai,Afternoon,UPI,3,Sunday
2026-03-22,Grocery,Vegetables,582.57,Subscription,Delhi,Afternoon,UPI,3,Sunday
2026-03-22,Travel,Flight ticket,4964.84,Subscription,Ahmedabad,Evening,UPI,3,Sunday
2026-03-23,Entertainment,Streaming subscription,1059.59,Offline,Bangalore,Evening,UPI,3,Monday
2026-03-23,Travel,Flight ticket,6273.82,Offline,Delhi,Evening,Card,3,Monday
2026-03-23,Grocery,Vegetables,914.87,Services,Mumbai,Night,UPI,3,Monday
2026-03-23,Travel,Hotel booking,5154.8,Online,Delhi,Afternoon,UPI,3,Monday
2026-03-23,Food,Food delivery,387.13,Offline,Mumbai,Night,UPI,3,Monday
2026-03-23,Grocery,Snacks,581.09,Online,Pune,Night,Card,3,Monday
2026-03-23,Entertainment,Movie tickets,1135.8,Services,Delhi,Evening,NetBanking,3,Monday
2026-03-23,Travel,Hotel booking,4789.73,Subscription,Mumbai,Afternoon,UPI,3,Monday
2026-03-23,Bills,Mobile recharge,1565.64,Online,Delhi,Night,UPI,3,Monday
2026-03-23,Travel,Flight ticket,6247.82,Services,Mumbai,Evening,UPI,3,Monday
2026-03-23,Bills,Internet bill,1641.28,Online,Delhi,Night,UPI,3,Monday
2026-03-23,Shopping,Accessories,1565.27,Subscription,Delhi,Evening,NetBanking,3,Monday
2026-03-23,Bills,Internet bill,1011.07,Offline,Bangalore,Morning,Card,3,Monday
2026-03-23,Bills,Internet bill,1867.54,Online,Bangalore,Evening,UPI,3,Monday
2026-03-23,Entertainment,Movie tickets,544.49,Subscription,Pune,Night,UPI,3,Monday
2026-03-23,Shopping,Accessories,1021.74,Online,Ahmedabad,Night,NetBanking,3,Monday
2026-03-23,Entertainment,Concert,658.62,Offline,Ahmedabad,Afternoon,Card,3,Monday
2026-03-24,Travel,Cab ride,4334.87,Online,Pune,Night,Cash,3,Tuesday
2026-03-24,Grocery,Vegetables,519.65,Online,Pune,Evening,UPI,3,Tuesday
2026-03-24,Food,Street food,282.3,Subscription,Ahmedabad,Afternoon,UPI,3,Tuesday
2026-03-24,Bills,Mobile recharge,1466.31,Offline,Bangalore,Night,Cash,3,Tuesday
2026-03-24,Shopping,Accessories,1438.39,Online,Pune,Night,UPI,3,Tuesday
2026-03-24,Grocery,Snacks,703.18,Offline,Pune,Afternoon,Card,3,Tuesday
2026-03-24,Entertainment,Streaming subscription,939.27,Offline,Bangalore,Morning,UPI,3,Tuesday
2026-03-25,Entertainment,Streaming subscription,1006.54,Offline,Bangalore,Afternoon,Cash,3,Wednesday
2026-03-25,Healthcare,Doctor visit,2392.03,Offline,Ahmedabad,Night,NetBanking,3,Wednesday
2026-03-25,Grocery,Snacks,623.86,Services,Ahmedabad,Evening,NetBanking,3,Wednesday
2026-03-25,Food,Cafe coffee,436.5,Online,Mumbai,Night,Card,3,Wednesday
2026-03-25,Bills,Mobile recharge,1790.04,Offline,Delhi,Evening,UPI,3,Wednesday
2026-03-25,Travel,Hotel booking,4807.48,Offline,Mumbai,Evening,UPI,3,Wednesday
2026-03-25,Entertainment,Movie tickets,851.61,Subscription,Bangalore,Night,UPI,3,Wednesday
2026-03-26,Entertainment,Movie tickets,558.77,Online,Bangalore,Afternoon,UPI,3,Thursday
2026-03-26,Entertainment,Movie tickets,556.33,Subscription,Pune,Morning,UPI,3,Thursday
2026-03-26,Healthcare,Dental checkup,2850.66,Offline,Bangalore,Afternoon,UPI,3,Thursday
2026-03-26,Travel,Flight ticket,5796.56,Services,Mumbai,Afternoon,UPI,3,Thursday
2026-03-26,Grocery,Daily essentials,574.48,Services,Mumbai,Afternoon,UPI,3,Thursday
2026-03-26,Healthcare,Lab test,2632.33,Services,Ahmedabad,Evening,UPI,3,Thursday
2026-03-26,Grocery,Supermarket run,479.69,Subscription,Ahmedabad,Afternoon,NetBanking,3,Thursday
2026-03-26,Bills,Electricity bill,1463.35,Services,Delhi,Afternoon,UPI,3,Thursday
2026-03-26,Travel,Cab ride,5198.2,Offline,Pune,Evening,UPI,3,Thursday
2026-03-26,Healthcare,Dental checkup,3824.1,Online,Delhi,Night,Cash,3,Thursday
2026-03-26,Healthcare,Lab test,2417.61,Services,Bangalore,Night,UPI,3,Thursday
2026-03-27,Food,Cafe coffee,315.28,Offline,Bangalore,Afternoon,UPI,3,Friday
2026-03-27,Travel,Train ticket,3674.5,Online,Pune,Morning,UPI,3,Friday
2026-03-27,Entertainment,Concert,813.6,Offline,Pune,Morning,Cash,3,Friday
2026-03-27,Travel,Flight ticket,5327.66,Online,Mumbai,Morning,NetBanking,3,Friday
2026-03-27,Healthcare,Doctor visit,3432.42,Offline,Mumbai,Night,UPI,3,Friday
2026-03-27,Bills,Water bill,1555.88,Services,Ahmedabad,Night,UPI,3,Friday
2026-03-27,Entertainment,Gaming,555.07,Subscription,Ahmedabad,Morning,Card,3,Friday
2026-03-27,Travel,Cab ride,5850.97,Services,Mumbai,Evening,UPI,3,Friday
2026-03-27,Entertainment,Gaming,928.39,Online,Ahmedabad,Evening,NetBanking,3,Friday
2026-03-27,Travel,Cab ride,4809.03,Subscription,Ahmedabad,Afternoon,UPI,3,Friday
2026-03-27,Food,Food delivery,398.14,Online,Bangalore,Afternoon,NetBanking,3,Friday
2026-03-28,Grocery,Daily essentials,955.88,Offline,Bangalore,Night,UPI,3,Saturday
2026-03-28,Bills,Water bill,1154.7,Services,Ahmedabad,Morning,UPI,3,Saturday
2026-03-28,Bills,Electricity bill,1222.8,Offline,Pune,Morning,UPI,3,Saturday
2026-03-28,Bills,Water bill,955.38,Subscription,Pune,Afternoon,NetBanking,3,Saturday
2026-03-28,Food,Street food,368.17,Services,Pune,Afternoon,NetBanking,3,Saturday
2026-03-28,Bills,Water bill,1451.21,Offline,Ahmedabad,Morning,UPI,3,Saturday
2026-03-28,Grocery,Vegetables,732.27,Services,Mumbai,Afternoon,Cash,3,Saturday
2026-03-28,Healthcare,Pharmacy,2136.73,Offline,Mumbai,Morning,UPI,3,Saturday
2026-03-28,Bills,Mobile recharge,1874.11,Services,Mumbai,Night,UPI,3,Saturday
2026-03-28,Healthcare,Dental checkup,2953.5,Online,Pune,Afternoon,UPI,3,Saturday
2026-03-28,Shopping,Clothing,952.63,Subscription,Pune,Evening,NetBanking,3,Saturday
2026-03-28,Healthcare,Pharmacy,3018.86,Services,Pune,Afternoon,UPI,3,Saturday
2026-03-29,Food,Restaurant lunch,194.11,Subscription,Ahmedabad,Afternoon,UPI,3,Sunday
2026-03-29,Bills,Water bill,1363.6,Online,Mumbai,Afternoon,UPI,3,Sunday
2026-03-29,Entertainment,Concert,1050.91,Services,Bangalore,Afternoon,UPI,3,Sunday
2026-03-29,Shopping,Home decor,1914.13,Online,Mumbai,Morning,UPI,3,Sunday
2026-03-29,Travel,Train ticket,6029.92,Subscription,Mumbai,Afternoon,UPI,3,Sunday
2026-03-29,Food,Restaurant lunch,452.27,Subscription,Bangalore,Morning,UPI,3,Sunday
2026-03-29,Shopping,Home decor,1036.48,Subscription,Pune,Afternoon,UPI,3,Sunday
2026-03-29,Entertainment,Gaming,1030.92,Subscription,Mumbai,Evening,Card,3,Sunday
2026-03-29,Bills,Water bill,1162.03,Offline,Pune,Morning,UPI,3,Sunday
2026-03-29,Food,Food delivery,439.59,Services,Ahmedabad,Morning,UPI,3,Sunday
2026-03-29,Travel,Cab ride,4354.38,Online,Mumbai,Afternoon,UPI,3,Sunday
2026-03-30,Food,Food delivery,336.65,Online,Pune,Night,UPI,3,Monday
2026-03-30,Healthcare,Dental checkup,2424.45,Subscription,Mumbai,Morning,UPI,3,Monday
2026-03-30,Healthcare,Lab test,2882.93,Offline,Bangalore,Night,UPI,3,Monday
2026-03-30,Travel,Hotel booking,5218.93,Offline,Ahmedabad,Morning,UPI,3,Monday
2026-03-30,Healthcare,Dental checkup,2107.12,Offline,Pune,Morning,UPI,3,Monday
2026-03-30,Healthcare,Doctor visit,2776.02,Online,Bangalore,Morning,Cash,3,Monday
2026-03-30,Food,Cafe coffee,421.89,Subscription,Mumbai,Night,UPI,3,Monday
2026-03-30,Shopping,Home decor,1035.45,Online,Pune,Evening,Card,3,Monday
2026-03-30,Bills,Water bill,1218.72,Online,Ahmedabad,Morning,NetBanking,3,Monday
2026-03-30,Bills,Electricity bill,1306.61,Services,Bangalore,Morning,UPI,3,Monday
2026-03-30,Travel,Train ticket,5009.55,Subscription,Delhi,Evening,UPI,3,Monday
2026-03-31,Food,Food delivery,398.25,Offline,Ahmedabad,Night,NetBanking,3,Tuesday
2026-03-31,Bills,Internet bill,1236.95,Online,Bangalore,Evening,UPI,3,Tuesday
2026-03-31,Grocery,Snacks,554.15,Services,Bangalore,Afternoon,UPI,3,Tuesday
2026-03-31,Healthcare,Doctor visit,2664.47,Services,Mumbai,Morning,UPI,3,Tuesday
2026-03-31,Grocery,Vegetables,658.99,Subscription,Mumbai,Night,Card,3,Tuesday
2026-03-31,Bills,Mobile recharge,1755.67,Services,Mumbai,Morning,NetBanking,3,Tuesday
2026-03-31,Food,Cafe coffee,329.73,Subscription,Pune,Night,UPI,3,Tuesday
2026-03-31,Food,Food delivery,447.86,Online,Delhi,Afternoon,NetBanking,3,Tuesday
2026-03-31,Grocery,Snacks,647.79,Subscription,Delhi,Night,UPI,3,Tuesday
2026-03-31,Entertainment,Gaming,821.45,Online,Bangalore,Night,UPI,3,Tuesday
2026-03-31,Bills,Mobile recharge,1196.29,Services,Pune,Morning,UPI,3,Tuesday
2026-03-31,Food,Street food,283.25,Online,Ahmedabad,Morning,UPI,3,Tuesday
2026-03-31,Shopping,Accessories,1908.95,Offline,Ahmedabad,Evening,UPI,3,Tuesday
2026-03-31,Grocery,Vegetables,676.55,Offline,Ahmedabad,Night,Cash,3,Tuesday
2026-03-31,Bills,Electricity bill,1246.02,Offline,Delhi,Morning,UPI,3,Tuesday
2026-04-01,Travel,Cab ride,4299.14,Subscription,Mumbai,Afternoon,UPI,4,Wednesday
2026-04-01,Shopping,Home decor,1911.9,Offline,Mumbai,Morning,Card,4,Wednesday
2026-04-01,Bills,Water bill,1657.92,Offline,Delhi,Morning,UPI,4,Wednesday
2026-04-01,Shopping,Home decor,1758.7,Online,Mumbai,Evening,UPI,4,Wednesday
2026-04-01,Entertainment,Concert,682.82,Subscription,Pune,Evening,UPI,4,Wednesday
2026-04-01,Travel,Hotel booking,5537.16,Online,Bangalore,Evening,UPI,4,Wednesday
2026-04-01,Bills,Mobile recharge,1259.51,Services,Ahmedabad,Evening,Card,4,Wednesday
2026-04-01,Food,Street food,383.28,Subscription,Mumbai,Afternoon,UPI,4,Wednesday
2026-04-01,Travel,Hotel booking,5855.22,Offline,Bangalore,Afternoon,Card,4,Wednesday
2026-04-01,Food,Street food,532.02,Online,Mumbai,Night,UPI,4,Wednesday
2026-04-01,Grocery,Vegetables,771.63,Services,Delhi,Night,UPI,4,Wednesday
2026-04-01,Food,Street food,289.88,Online,Ahmedabad,Morning,NetBanking,4,Wednesday
2026-04-02,Food,Street food,331.76,Online,Ahmedabad,Morning,UPI,4,Thursday
2026-04-02,Healthcare,Lab test,1516.61,Subscription,Ahmedabad,Afternoon,UPI,4,Thursday
2026-04-02,Healthcare,Doctor visit,2586.77,Offline,Mumbai,Night,Card,4,Thursday
2026-04-02,Healthcare,Doctor visit,2950.29,Offline,Ahmedabad,Morning,NetBanking,4,Thursday
2026-04-02,Bills,Water bill,1196.3,Offline,Ahmedabad,Evening,UPI,4,Thursday
2026-04-02,Bills,Water bill,1077.42,Online,Ahmedabad,Night,NetBanking,4,Thursday
2026-04-02,Bills,Electricity bill,971.37,Subscription,Ahmedabad,Afternoon,UPI,4,Thursday
2026-04-03,Travel,Hotel booking,6579.96,Offline,Mumbai,Morning,Card,4,Friday
2026-04-03,Grocery,Daily essentials,650.74,Subscription,Bangalore,Afternoon,UPI,4,Friday
2026-04-03,Grocery,Snacks,627.51,Online,Mumbai,Afternoon,UPI,4,Friday
2026-04-03,Travel,Hotel booking,6309.06,Offline,Delhi,Afternoon,UPI,4,Friday
2026-04-03,Grocery,Daily essentials,554.42,Online,Bangalore,Night,NetBanking,4,Friday
2026-04-03,Shopping,Clothing,1683.34,Offline,Bangalore,Morning,Card,4,Friday
2026-04-03,Bills,Mobile recharge,1600.46,Online,Mumbai,Night,Card,4,Friday
2026-04-03,Entertainment,Streaming subscription,1256.93,Services,Mumbai,Afternoon,UPI,4,Friday
2026-04-03,Travel,Hotel booking,6143.66,Offline,Delhi,Morning,UPI,4,Friday
2026-04-03,Healthcare,Pharmacy,3148.08,Online,Mumbai,Morning,UPI,4,Friday
2026-04-03,Bills,Mobile recharge,1049.63,Subscription,Ahmedabad,Afternoon,UPI,4,Friday
2026-04-03,Grocery,Daily essentials,638.9,Offline,Delhi,Evening,UPI,4,Friday
2026-04-03,Grocery,Supermarket run,678.47,Services,Ahmedabad,Night,NetBanking,4,Friday
2026-04-03,Grocery,Daily essentials,540.49,Subscription,Pune,Morning,UPI,4,Friday
2026-04-03,Bills,Internet bill,1288.08,Services,Pune,Afternoon,NetBanking,4,Friday
2026-04-03,Grocery,Vegetables,663.84,Offline,Bangalore,Morning,UPI,4,Friday
2026-04-03,Entertainment,Streaming subscription,1039.36,Subscription,Pune,Night,NetBanking,4,Friday
2026-04-03,Food,Food delivery,348.46,Online,Ahmedabad,Night,Cash,4,Friday
2026-04-04,Travel,Flight ticket,5502.08,Services,Pune,Afternoon,Cash,4,Saturday
2026-04-04,Travel,Flight ticket,5790.31,Offline,Mumbai,Morning,Card,4,Saturday
2026-04-04,Food,Cafe coffee,603.89,Offline,Mumbai,Afternoon,NetBanking,4,Saturday
2026-04-04,Healthcare,Lab test,3273.21,Services,Delhi,Afternoon,Card,4,Saturday
2026-04-04,Healthcare,Dental checkup,2054.29,Subscription,Mumbai,Afternoon,UPI,4,Saturday
2026-04-04,Entertainment,Concert,943.39,Subscription,Ahmedabad,Evening,Cash,4,Saturday
2026-04-04,Food,Cafe coffee,388.36,Online,Ahmedabad,Evening,NetBanking,4,Saturday
2026-04-04,Entertainment,Gaming,1009.48,Online,Mumbai,Morning,UPI,4,Saturday
2026-04-04,Food,Street food,358.9,Online,Ahmedabad,Morning,UPI,4,Saturday
2026-04-04,Bills,Mobile recharge,1451.61,Online,Mumbai,Evening,UPI,4,Saturday
2026-04-04,Shopping,Electronics,1843.96,Offline,Bangalore,Morning,UPI,4,Saturday
2026-04-04,Shopping,Accessories,1847.69,Offline,Delhi,Evening,UPI,4,Saturday
2026-04-04,Grocery,Daily essentials,696.49,Subscription,Bangalore,Morning,UPI,4,Saturday
2026-04-04,Shopping,Electronics,1303.54,Offline,Ahmedabad,Morning,UPI,4,Saturday
2026-04-04,Healthcare,Doctor visit,2230.51,Offline,Ahmedabad,Morning,UPI,4,Saturday
2026-04-05,Bills,Water bill,2362.09,Services,Bangalore,Evening,UPI,4,Sunday
2026-04-05,Food,Restaurant lunch,328.57,Subscription,Mumbai,Afternoon,NetBanking,4,Sunday
2026-04-05,Bills,Internet bill,2067.6,Offline,Mumbai,Afternoon,UPI,4,Sunday
2026-04-05,Bills,Mobile recharge,1219.31,Services,Pune,Morning,Cash,4,Sunday
2026-04-05,Healthcare,Pharmacy,3173.82,Services,Ahmedabad,Evening,NetBanking,4,Sunday
2026-04-05,Grocery,Vegetables,597.43,Services,Pune,Afternoon,Cash,4,Sunday
2026-04-05,Grocery,Snacks,739.61,Offline,Delhi,Night,Cash,4,Sunday
2026-04-05,Travel,Train ticket,4878.2,Subscription,Bangalore,Morning,UPI,4,Sunday
2026-04-05,Food,Restaurant lunch,454.17,Services,Pune,Afternoon,UPI,4,Sunday
2026-04-05,Travel,Hotel booking,3432.45,Subscription,Ahmedabad,Morning,UPI,4,Sunday
2026-04-06,Bills,Water bill,1313.52,Online,Ahmedabad,Evening,NetBanking,4,Monday
2026-04-06,Entertainment,Concert,811.76,Offline,Ahmedabad,Afternoon,UPI,4,Monday
2026-04-06,Bills,Mobile recharge,2000.37,Online,Delhi,Night,UPI,4,Monday
2026-04-06,Bills,Water bill,935.98,Subscription,Pune,Afternoon,NetBanking,4,Monday
2026-04-06,Healthcare,Doctor visit,2732.91,Offline,Delhi,Evening,Cash,4,Monday
2026-04-06,Shopping,Home decor,1017.57,Subscription,Pune,Morning,Card,4,Monday
2026-04-06,Shopping,Accessories,1277.28,Offline,Ahmedabad,Evening,Card,4,Monday
2026-04-06,Food,Street food,389.51,Offline,Ahmedabad,Morning,UPI,4,Monday
2026-04-06,Shopping,Accessories,1546.39,Online,Delhi,Afternoon,UPI,4,Monday
2026-04-06,Food,Street food,276.82,Offline,Bangalore,Morning,Cash,4,Monday
2026-04-07,Entertainment,Gaming,574.83,Subscription,Pune,Afternoon,Card,4,Tuesday
2026-04-07,Bills,Internet bill,1439.74,Subscription,Bangalore,Evening,UPI,4,Tuesday
2026-04-07,Entertainment,Concert,1117.31,Online,Delhi,Afternoon,UPI,4,Tuesday
2026-04-07,Entertainment,Gaming,1185.74,Services,Delhi,Night,UPI,4,Tuesday
2026-04-07,Bills,Internet bill,1034.96,Services,Ahmedabad,Night,Card,4,Tuesday
2026-04-07,Grocery,Vegetables,502.82,Subscription,Ahmedabad,Evening,Card,4,Tuesday
2026-04-07,Bills,Mobile recharge,1486.64,Services,Mumbai,Afternoon,Card,4,Tuesday
2026-04-07,Healthcare,Dental checkup,3416.87,Online,Delhi,Night,UPI,4,Tuesday
2026-04-07,Travel,Flight ticket,6522.28,Online,Bangalore,Evening,UPI,4,Tuesday
2026-04-08,Grocery,Vegetables,702.03,Subscription,Delhi,Afternoon,UPI,4,Wednesday
2026-04-08,Travel,Cab ride,4571.57,Online,Pune,Morning,UPI,4,Wednesday
2026-04-08,Food,Restaurant lunch,530.22,Services,Delhi,Morning,Card,4,Wednesday
2026-04-08,Travel,Hotel booking,5389.17,Services,Pune,Night,Cash,4,Wednesday
2026-04-08,Entertainment,Movie tickets,561.51,Offline,Ahmedabad,Night,UPI,4,Wednesday
2026-04-08,Healthcare,Pharmacy,3130.01,Services,Delhi,Afternoon,UPI,4,Wednesday
2026-04-08,Travel,Cab ride,3592.96,Online,Pune,Morning,Card,4,Wednesday
2026-04-08,Food,Restaurant lunch,378.58,Services,Ahmedabad,Morning,UPI,4,Wednesday
2026-04-08,Grocery,Vegetables,579.8,Online,Delhi,Morning,UPI,4,Wednesday
2026-04-08,Entertainment,Gaming,737.96,Online,Mumbai,Evening,Cash,4,Wednesday
2026-04-08,Grocery,Daily essentials,482.43,Subscription,Mumbai,Morning,UPI,4,Wednesday
2026-04-08,Travel,Flight ticket,5222.62,Subscription,Pune,Night,UPI,4,Wednesday
2026-04-08,Entertainment,Movie tickets,742.75,Subscription,Ahmedabad,Night,UPI,4,Wednesday
2026-04-08,Shopping,Home decor,2097.65,Subscription,Delhi,Evening,UPI,4,Wednesday
2026-04-08,Entertainment,Streaming subscription,599.68,Subscription,Bangalore,Afternoon,UPI,4,Wednesday
2026-04-08,Shopping,Electronics,2430.31,Services,Mumbai,Evening,UPI,4,Wednesday
2026-04-09,Bills,Water bill,1285.56,Subscription,Ahmedabad,Night,NetBanking,4,Thursday
2026-04-09,Healthcare,Dental checkup,2231.17,Subscription,Bangalore,Morning,UPI,4,Thursday
2026-04-09,Healthcare,Lab test,2337.5,Subscription,Delhi,Night,UPI,4,Thursday
2026-04-09,Food,Restaurant lunch,427.92,Subscription,Delhi,Afternoon,Cash,4,Thursday
2026-04-09,Entertainment,Streaming subscription,771.47,Services,Mumbai,Morning,Card,4,Thursday
2026-04-09,Food,Street food,467.1,Online,Bangalore,Night,UPI,4,Thursday
2026-04-09,Entertainment,Concert,1187.55,Services,Bangalore,Evening,NetBanking,4,Thursday
2026-04-09,Food,Restaurant lunch,495.23,Services,Ahmedabad,Evening,NetBanking,4,Thursday
2026-04-09,Bills,Mobile recharge,1208.09,Subscription,Delhi,Morning,UPI,4,Thursday
2026-04-09,Shopping,Home decor,1867.19,Offline,Mumbai,Afternoon,UPI,4,Thursday
2026-04-09,Grocery,Supermarket run,680.88,Subscription,Ahmedabad,Afternoon,NetBanking,4,Thursday
2026-04-09,Food,Street food,475.3,Offline,Bangalore,Afternoon,UPI,4,Thursday
2026-04-09,Shopping,Electronics,1644.37,Services,Ahmedabad,Evening,UPI,4,Thursday
2026-04-09,Grocery,Supermarket run,845.74,Online,Bangalore,Afternoon,UPI,4,Thursday
2026-04-10,Food,Restaurant lunch,460.23,Online,Mumbai,Afternoon,Card,4,Friday
2026-04-10,Bills,Water bill,1276.76,Offline,Mumbai,Evening,UPI,4,Friday
2026-04-10,Travel,Flight ticket,5242.09,Online,Delhi,Afternoon,UPI,4,Friday
2026-04-10,Entertainment,Streaming subscription,1040.46,Subscription,Mumbai,Night,UPI,4,Friday
2026-04-10,Grocery,Daily essentials,562.24,Subscription,Bangalore,Morning,UPI,4,Friday
2026-04-10,Grocery,Supermarket run,587.33,Online,Ahmedabad,Morning,Cash,4,Friday
2026-04-10,Food,Street food,284.11,Online,Pune,Afternoon,Card,4,Friday
2026-04-10,Shopping,Home decor,1862.35,Offline,Mumbai,Evening,UPI,4,Friday
2026-04-10,Shopping,Electronics,1968.12,Services,Mumbai,Afternoon,UPI,4,Friday
2026-04-10,Bills,Mobile recharge,1358.77,Subscription,Bangalore,Evening,UPI,4,Friday
2026-04-10,Healthcare,Doctor visit,2900.97,Offline,Mumbai,Afternoon,Card,4,Friday
2026-04-11,Travel,Cab ride,5799.67,Offline,Delhi,Afternoon,UPI,4,Saturday
2026-04-11,Food,Food delivery,329.67,Online,Delhi,Evening,UPI,4,Saturday
2026-04-11,Shopping,Electronics,1791.72,Services,Ahmedabad,Afternoon,NetBanking,4,Saturday
2026-04-11,Shopping,Clothing,2098.33,Offline,Mumbai,Night,UPI,4,Saturday
2026-04-11,Shopping,Home decor,1251.57,Subscription,Ahmedabad,Night,Card,4,Saturday
2026-04-11,Shopping,Clothing,1528.68,Subscription,Bangalore,Night,UPI,4,Saturday
2026-04-11,Bills,Mobile recharge,1116.83,Services,Pune,Night,NetBanking,4,Saturday
2026-04-12,Entertainment,Concert,1019.07,Offline,Mumbai,Night,UPI,4,Sunday
2026-04-12,Entertainment,Concert,1064.09,Offline,Mumbai,Night,UPI,4,Sunday
2026-04-12,Food,Restaurant lunch,278.44,Subscription,Pune,Morning,UPI,4,Sunday
2026-04-12,Grocery,Supermarket run,795.2,Offline,Mumbai,Evening,Card,4,Sunday
2026-04-13,Grocery,Snacks,956.32,Services,Mumbai,Evening,UPI,4,Monday
2026-04-13,Grocery,Supermarket run,743.08,Online,Delhi,Afternoon,Cash,4,Monday
2026-04-13,Grocery,Vegetables,667.46,Online,Delhi,Afternoon,NetBanking,4,Monday
2026-04-13,Grocery,Daily essentials,559.65,Subscription,Bangalore,Morning,Card,4,Monday
2026-04-13,Grocery,Snacks,617.47,Subscription,Delhi,Morning,UPI,4,Monday
2026-04-14,Food,Cafe coffee,313.86,Subscription,Delhi,Evening,UPI,4,Tuesday
2026-04-14,Entertainment,Movie tickets,733.97,Offline,Ahmedabad,Morning,UPI,4,Tuesday
2026-04-14,Grocery,Daily essentials,448.67,Online,Delhi,Morning,NetBanking,4,Tuesday
2026-04-14,Travel,Cab ride,4949.48,Online,Delhi,Afternoon,NetBanking,4,Tuesday
2026-04-15,Grocery,Vegetables,540.12,Services,Pune,Night,UPI,4,Wednesday
2026-04-15,Bills,Water bill,1282.05,Subscription,Bangalore,Evening,UPI,4,Wednesday
2026-04-15,Entertainment,Movie tickets,1095.79,Offline,Mumbai,Afternoon,Card,4,Wednesday
2026-04-15,Shopping,Electronics,1911.45,Offline,Mumbai,Morning,UPI,4,Wednesday
2026-04-15,Travel,Cab ride,5495.88,Subscription,Delhi,Morning,UPI,4,Wednesday
2026-04-15,Travel,Flight ticket,5726.78,Offline,Bangalore,Evening,UPI,4,Wednesday
2026-04-15,Travel,Cab ride,7135.74,Services,Mumbai,Morning,UPI,4,Wednesday
2026-04-16,Grocery,Vegetables,798.3,Online,Mumbai,Night,UPI,4,Thursday
2026-04-16,Bills,Internet bill,1687.04,Online,Delhi,Evening,UPI,4,Thursday
2026-04-16,Healthcare,Dental checkup,2270.92,Online,Ahmedabad,Morning,UPI,4,Thursday
2026-04-16,Healthcare,Pharmacy,2832.72,Online,Delhi,Night,UPI,4,Thursday
2026-04-16,Food,Street food,240.18,Online,Ahmedabad,Morning,Cash,4,Thursday
2026-04-16,Entertainment,Streaming subscription,954.98,Subscription,Mumbai,Evening,UPI,4,Thursday
2026-04-16,Grocery,Supermarket run,710.49,Subscription,Mumbai,Night,UPI,4,Thursday
2026-04-16,Bills,Internet bill,2039.6,Services,Mumbai,Night,UPI,4,Thursday
2026-04-16,Food,Restaurant lunch,488.04,Offline,Bangalore,Morning,Cash,4,Thursday
2026-04-16,Entertainment,Streaming subscription,1227.54,Services,Mumbai,Afternoon,UPI,4,Thursday
2026-04-16,Healthcare,Lab test,2456.45,Online,Bangalore,Evening,UPI,4,Thursday
2026-04-16,Shopping,Accessories,1544.26,Subscription,Ahmedabad,Evening,UPI,4,Thursday
2026-04-16,Food,Street food,455.98,Offline,Mumbai,Afternoon,Card,4,Thursday
2026-04-16,Shopping,Clothing,1624.24,Offline,Bangalore,Morning,Card,4,Thursday
2026-04-16,Grocery,Daily essentials,418.2,Subscription,Ahmedabad,Morning,UPI,4,Thursday
2026-04-17,Bills,Electricity bill,1283.31,Subscription,Bangalore,Afternoon,UPI,4,Friday
2026-04-17,Grocery,Supermarket run,604.39,Services,Pune,Afternoon,UPI,4,Friday
2026-04-17,Food,Cafe coffee,306.46,Online,Mumbai,Evening,UPI,4,Friday
2026-04-17,Shopping,Clothing,1176.18,Offline,Pune,Morning,UPI,4,Friday
2026-04-17,Entertainment,Gaming,652.73,Subscription,Ahmedabad,Morning,UPI,4,Friday
2026-04-17,Healthcare,Lab test,4556.91,Services,Delhi,Evening,UPI,4,Friday
2026-04-17,Food,Cafe coffee,333.12,Offline,Bangalore,Evening,NetBanking,4,Friday
2026-04-17,Grocery,Daily essentials,560.15,Online,Ahmedabad,Night,NetBanking,4,Friday
2026-04-17,Food,Street food,478.4,Offline,Delhi,Evening,NetBanking,4,Friday
2026-04-17,Food,Food delivery,292.19,Offline,Pune,Morning,UPI,4,Friday
2026-04-17,Bills,Electricity bill,1521.74,Offline,Pune,Afternoon,Cash,4,Friday
2026-04-17,Entertainment,Gaming,731.86,Services,Pune,Afternoon,UPI,4,Friday
2026-04-17,Healthcare,Doctor visit,3408.06,Services,Mumbai,Afternoon,NetBanking,4,Friday
2026-04-17,Entertainment,Streaming subscription,867.48,Offline,Pune,Afternoon,UPI,4,Friday
2026-04-17,Grocery,Snacks,761.12,Services,Bangalore,Night,UPI,4,Friday
2026-04-17,Shopping,Clothing,1523.7,Online,Pune,Evening,Cash,4,Friday
2026-04-17,Food,Food delivery,449.48,Offline,Mumbai,Night,UPI,4,Friday
